0.023234587761481813,3.422723461057964e-05,0.9742240400686827,0.0024928835874705505,1.4261347754408182e-05,0.0,0.04680613429386494,-0.02080272635282886,0.655285880114109,-0.6691543643493283,-0.346712105880481,0.0
0.008804938684289942,2.1912230485231987e-05,0.9901866453568966,0.0009830279952167868,3.475733111450591e-06,0.0,-0.37272168813852885,0.19612260256813063,0.6101099061791394,-0.6194279483826027,-0.25824288392455214,0.0
0.037216472142699845,4.6712444862632045e-05,0.9561370142739886,0.006533069074359539,6.673206408947435e-05,0.0,-0.42497426227587376,-0.1634516393368745,0.5720807376790609,-0.5788912226514306,-0.3609557035355979,0.0
0.015102353174144788,2.578425386557534e-05,0.9827836817989296,0.0020795860217715364,8.594751288525113e-06,0.0,0.010402365330152551,0.09362128797137297,0.6333884667692887,-0.6380117402493565,-0.42765279690627156,0.0
0.019005473890234586,5.696132792729867e-05,0.9793874696284067,0.0015454261921258902,4.668961305516285e-06,0.0,-0.6409804374840461,-0.016074744513706486,0.501331094521221,-0.5164011675028208,-0.26623795600826367,0.0
0.008290522538895256,9.951918835212109e-06,0.99101982862413,0.0006772089384307317,2.4879797088030273e-06,0.0,-0.592388761559682,-0.0935574497797057,0.5345532471504094,-0.5417826864515685,-0.2470767196454955,0.0
0.034906352700934874,9.817565096592568e-05,0.962955872499282,0.00203469036626881,4.908782548296285e-06,0.0,0.44822512807656517,0.11886633230759738,0.570806033268775,-0.5807115609610748,-0.3491698511535673,0.0
0.025952995149561585,5.684707675430847e-05,0.9722355804316998,0.001748431712064947,6.145629919384699e-06,0.0,-0.05045013377084519,0.10843013825375682,0.6671465450890871,-0.6791943382283934,-0.2816171646312851,0.0
0.0098435372506614,1.4707555109141528e-05,0.9885026049239005,0.0016247125786162673,1.443769171264352e-05,0.0,-0.37922436477747373,0.06447400328519647,0.6154336677223299,-0.6212949407482568,-0.2954081605067183,0.0
0.015635143619572505,2.1343287210094427e-05,0.9828648975848292,0.001467943864783161,1.0671643605047214e-05,0.0,-0.27335335482214823,0.004970060996766331,0.6287127160909409,-0.6394811815839346,-0.3479042697736432,0.0
0.013937130887898335,2.571362252124154e-05,0.9831607045810556,0.0028430926955243007,3.2663250229685194e-05,6.949627708443659e-07,-0.12999164504426897,0.12081576421761468,0.6644867031968807,-0.68972037547018,-0.22557373698858438,-0.019116418388863084
0.03853912861222458,0.00017466181106831898,0.954395801130062,0.00676814517889736,0.00012226326774782327,0.0,0.009391223963553652,0.388170590493551,0.6229511895823924,-0.6432988415034253,-0.2175633551556596,0.0
0.0015391785372360618,3.015287314804137e-07,0.99819690158761,0.00026314777885667195,4.7056756579519106e-07,0.0,-0.27299990320940587,-0.01440632734614279,0.6382003014341255,-0.6400010923523934,-0.3291845798593628,0.0
0.014185606167336336,1.83149151033243e-05,0.9842322669356611,0.0015595854630292307,4.226518869997915e-06,0.0,-0.30734441028459064,-0.07819089531169687,0.6224304933723196,-0.6263013297738887,-0.34605277430028214,0.0
0.009067006741601501,1.3535435901338125e-05,0.9898856744445966,0.0010297343158787236,3.962296407015648e-06,8.676561475216747e-08,-0.15894559050213916,0.2001783378290539,0.6371124506320055,-0.6450929823726986,-0.32121640256290046,-0.09709646951176701
0.0031934781349423434,1.2736486862987364e-06,0.9962797456670532,0.0005247677519990467,7.347973190185018e-07,0.0,-0.2557613392336758,-0.052286185114273624,0.6475927505719673,-0.6526323828721382,-0.2941885355224793,0.0
0.020126309356059965,4.001736511116339e-05,0.9788671932790229,0.0009616294100955324,4.850589710444048e-06,0.0,-0.4745556894178362,-0.11640045212135605,0.5621047474236426,-0.5710586283560546,-0.34522185372744063,0.0
0.03601238762869766,0.00014030469076846156,0.9616917174314548,0.0021351822940582237,2.0407955020867133e-05,0.0,-0.28163241154585855,0.09020255174066644,0.6254043587352873,-0.6474538713830057,-0.3197179333919177,0.0
0.0529558943325963,0.00013382986151518677,0.9430990340975213,0.0037937856394739903,1.7456068893285232e-05,0.0,0.0296872519428826,-0.03414033973431499,0.6412446419662642,-0.6590569931319937,-0.39038736304890614,0.0
